"Data","DataType","PostID","_type"
"10%","YearlyBonus","174130","AjaxItem"
"没给","SignBonus","174130","AjaxItem"
"40k","Equity","174130","AjaxItem"
"120k","BaseSalary","174130","AjaxItem"
"Entry Level","Title","174130","AjaxItem"
"15%","YearlyBonus","174701","AjaxItem"
"20k","SignBonus","174701","AjaxItem"
"250","Equity","174701","AjaxItem"
"115k","BaseSalary","174701","AjaxItem"
"Entry","Title","174701","AjaxItem"
"未知","YearlyBonus","183951","AjaxItem"
"20000","SignBonus","183951","AjaxItem"
"105000","Equity","183951","AjaxItem"
"120000","BaseSalary","183951","AjaxItem"
"未知","Title","183951","AjaxItem"
"15%","YearlyBonus","187117","AjaxItem"
"15k","SignBonus","187117","AjaxItem"
"250","Equity","187117","AjaxItem"
"115k","BaseSalary","187117","AjaxItem"
"SWE","Title","187117","AjaxItem"
"?","YearlyBonus","186341","AjaxItem"
"50000","SignBonus","186341","AjaxItem"
"105000","Equity","186341","AjaxItem"
"150000","BaseSalary","186341","AjaxItem"
"?","Title","186341","AjaxItem"
"10%","YearlyBonus","186070","AjaxItem"
"15000","SignBonus","186070","AjaxItem"
"40000","Equity","186070","AjaxItem"
"135000","BaseSalary","186070","AjaxItem"
"Research Engineer","Title","186070","AjaxItem"
"","YearlyBonus","138822","AjaxItem"
"","SignBonus","138822","AjaxItem"
"","Equity","138822","AjaxItem"
"","BaseSalary","138822","AjaxItem"
"","Title","138822","AjaxItem"
"0","YearlyBonus","183714","AjaxItem"
"0","SignBonus","183714","AjaxItem"
"33000 Option + 4 Year vesting schedule","Equity","183714","AjaxItem"
"150000","BaseSalary","183714","AjaxItem"
"Data Scientist","Title","183714","AjaxItem"
"15%","YearlyBonus","185576","AjaxItem"
"0","SignBonus","185576","AjaxItem"
"250","Equity","185576","AjaxItem"
"100k","BaseSalary","185576","AjaxItem"
"Software Engineer","Title","185576","AjaxItem"
"忘了","YearlyBonus","185997","AjaxItem"
"20,000","SignBonus","185997","AjaxItem"
"~180,000 RSU","Equity","185997","AjaxItem"
"130,000","BaseSalary","185997","AjaxItem"
"SDE","Title","185997","AjaxItem"
"没写","YearlyBonus","184839","AjaxItem"
"40000","SignBonus","184839","AjaxItem"
"160000","Equity","184839","AjaxItem"
"150000","BaseSalary","184839","AjaxItem"
"不晓得","Title","184839","AjaxItem"
"5,000","YearlyBonus","186293","AjaxItem"
"10,000","SignBonus","186293","AjaxItem"
"15,000","Equity","186293","AjaxItem"
"115,000","BaseSalary","186293","AjaxItem"
"Software Engineer","Title","186293","AjaxItem"
"0","YearlyBonus","187644","AjaxItem"
"63000","SignBonus","187644","AjaxItem"
"210","Equity","187644","AjaxItem"
"160000","BaseSalary","187644","AjaxItem"
"SDE II","Title","187644","AjaxItem"
"10%","YearlyBonus","179102","AjaxItem"
"20w","Equity","179102","AjaxItem"
"4w","SignBonus","179102","AjaxItem"
"14w","BaseSalary","179102","AjaxItem"
"4","Title","179102","AjaxItem"
"NA","YearlyBonus","187916","AjaxItem"
"45K","SignBonus","187916","AjaxItem"
"80K","Equity","187916","AjaxItem"
"100K","BaseSalary","187916","AjaxItem"
"SDE I","Title","187916","AjaxItem"
"25%","YearlyBonus","166133","AjaxItem"
"10k","SignBonus","166133","AjaxItem"
"可以打八折买Cisco的股票","Equity","166133","AjaxItem"
"125k","BaseSalary","166133","AjaxItem"
"Software Engineer - New Grad","Title","166133","AjaxItem"
"15%","YearlyBonus","186592","AjaxItem"
"10k","SignBonus","186592","AjaxItem"
"550 GSU","Equity","186592","AjaxItem"
"175k","BaseSalary","186592","AjaxItem"
"5","Title","186592","AjaxItem"
"None","YearlyBonus","188033","AjaxItem"
"22k * 2","SignBonus","188033","AjaxItem"
"53k","Equity","188033","AjaxItem"
"100k","BaseSalary","188033","AjaxItem"
"SDE I","Title","188033","AjaxItem"
"None","YearlyBonus","188537","AjaxItem"
"22k * 2","SignBonus","188537","AjaxItem"
"53k","Equity","188537","AjaxItem"
"100k","BaseSalary","188537","AjaxItem"
"sde1","Title","188537","AjaxItem"
"0","YearlyBonus","177783","AjaxItem"
"20k","SignBonus","177783","AjaxItem"
"200k / 4 year","Equity","177783","AjaxItem"
"130k","BaseSalary","177783","AjaxItem"
"swe","Title","177783","AjaxItem"
"20%","YearlyBonus","166236","AjaxItem"
"0","SignBonus","166236","AjaxItem"
"50k options","Equity","166236","AjaxItem"
"160","BaseSalary","166236","AjaxItem"
"senior sw","Title","166236","AjaxItem"
"10%","YearlyBonus","188946","AjaxItem"
"15k","SignBonus","188946","AjaxItem"
"15k/4 years","Equity","188946","AjaxItem"
"110k","BaseSalary","188946","AjaxItem"
"--","Title","188946","AjaxItem"
"15%","YearlyBonus","177147","AjaxItem"
"30K","SignBonus","177147","AjaxItem"
"100K over 4 yrs","Equity","177147","AjaxItem"
"200K","BaseSalary","177147","AjaxItem"
"Principal Research Engineer","Title","177147","AjaxItem"
"0","YearlyBonus","189319","AjaxItem"
"22000","SignBonus","189319","AjaxItem"
"53000","Equity","189319","AjaxItem"
"100000","BaseSalary","189319","AjaxItem"
"Software Development Engineer","Title","189319","AjaxItem"
"10%","YearlyBonus","187678","AjaxItem"
"26000","SignBonus","187678","AjaxItem"
"200000","Equity","187678","AjaxItem"
"148000","BaseSalary","187678","AjaxItem"
"E4","Title","187678","AjaxItem"
"15%","YearlyBonus","189425","AjaxItem"
"$40,000","SignBonus","189425","AjaxItem"
"$75,000","Equity","189425","AjaxItem"
"$130,000","BaseSalary","189425","AjaxItem"
"SDE II, L61","Title","189425","AjaxItem"
"10%","YearlyBonus","177039","AjaxItem"
"30k","SignBonus","177039","AjaxItem"
"250k","Equity","177039","AjaxItem"
"142k","BaseSalary","177039","AjaxItem"
"Software Engineer","Title","177039","AjaxItem"
"15%","YearlyBonus","178471","AjaxItem"
"25000","SignBonus","178471","AjaxItem"
"225","Equity","178471","AjaxItem"
"130000","BaseSalary","178471","AjaxItem"
"T3","Title","178471","AjaxItem"
"NA","YearlyBonus","189472","AjaxItem"
"40k","SignBonus","189472","AjaxItem"
"160k","Equity","189472","AjaxItem"
"160k","BaseSalary","189472","AjaxItem"
"NA","Title","189472","AjaxItem"
"as usual","YearlyBonus","189232","AjaxItem"
"20k","SignBonus","189232","AjaxItem"
"700k","Equity","189232","AjaxItem"
"144k","BaseSalary","189232","AjaxItem"
"sde ii","Title","189232","AjaxItem"
"No idea","YearlyBonus","189008","AjaxItem"
"15000","SignBonus","189008","AjaxItem"
"2000 shares in 4 years","Equity","189008","AjaxItem"
"123000","BaseSalary","189008","AjaxItem"
"Software Developer II","Title","189008","AjaxItem"
"15% personal and company performance","YearlyBonus","189572","AjaxItem"
"12500","SignBonus","189572","AjaxItem"
"5000 option","Equity","189572","AjaxItem"
"140000","BaseSalary","189572","AjaxItem"
"没有给senior","Title","189572","AjaxItem"
"No","YearlyBonus","190153","AjaxItem"
"10k","SignBonus","190153","AjaxItem"
"650k","Equity","190153","AjaxItem"
"130k","BaseSalary","190153","AjaxItem"
"Software Engineer","Title","190153","AjaxItem"
"15%","YearlyBonus","189941","AjaxItem"
"20k","SignBonus","189941","AjaxItem"
"20k","Equity","189941","AjaxItem"
"150k","BaseSalary","189941","AjaxItem"
"Software Engineer","Title","189941","AjaxItem"
"10500","YearlyBonus","190295","AjaxItem"
"NA","SignBonus","190295","AjaxItem"
"NA","Equity","190295","AjaxItem"
"124500","BaseSalary","190295","AjaxItem"
"software engineer","Title","190295","AjaxItem"
"10%","YearlyBonus","187154","AjaxItem"
"0","SignBonus","187154","AjaxItem"
"25w/4","Equity","187154","AjaxItem"
"140000","BaseSalary","187154","AjaxItem"
"2","Title","187154","AjaxItem"
"N/A","YearlyBonus","190406","AjaxItem"
"N/A","SignBonus","190406","AjaxItem"
"N/A","Equity","190406","AjaxItem"
"105000","BaseSalary","190406","AjaxItem"
"Senior","Title","190406","AjaxItem"
"15%","YearlyBonus","187387","AjaxItem"
"30k","SignBonus","187387","AjaxItem"
"320","Equity","187387","AjaxItem"
"135k","BaseSalary","187387","AjaxItem"
"software engineer","Title","187387","AjaxItem"
"15%","YearlyBonus","190106","AjaxItem"
"325GSU","Equity","190106","AjaxItem"
"30000","SignBonus","190106","AjaxItem"
"135000","BaseSalary","190106","AjaxItem"
"SDE III","Title","190106","AjaxItem"
"0","YearlyBonus","167073","AjaxItem"
"45k , 40k","SignBonus","167073","AjaxItem"
"180","Equity","167073","AjaxItem"
"130k","BaseSalary","167073","AjaxItem"
"SDE2","Title","167073","AjaxItem"
"15000","YearlyBonus","182958","AjaxItem"
"0","SignBonus","182958","AjaxItem"
"0","Equity","182958","AjaxItem"
"100000","BaseSalary","182958","AjaxItem"
"高级统计师","Title","182958","AjaxItem"
"based on perf review","YearlyBonus","191468","AjaxItem"
"none","SignBonus","191468","AjaxItem"
"33k shares","Equity","191468","AjaxItem"
"143k","BaseSalary","191468","AjaxItem"
"Software Engineer","Title","191468","AjaxItem"
"10%","YearlyBonus","174536","AjaxItem"
"30000","SignBonus","174536","AjaxItem"
"100000/4","Equity","174536","AjaxItem"
"115000","BaseSalary","174536","AjaxItem"
"software engineer","Title","174536","AjaxItem"
"10%","YearlyBonus","166982","AjaxItem"
"N/A","SignBonus","166982","AjaxItem"
"N/A","Equity","166982","AjaxItem"
"85000","BaseSalary","166982","AjaxItem"
"software engineer entry level","Title","166982","AjaxItem"
"15%","YearlyBonus","191598","AjaxItem"
"35k","SignBonus","191598","AjaxItem"
"600","Equity","191598","AjaxItem"
"150k","BaseSalary","191598","AjaxItem"
"0","YearlyBonus","191320","AjaxItem"
"4","Title","191598","AjaxItem"
"10K。","SignBonus","191320","AjaxItem"
"322K","Equity","191320","AjaxItem"
"120K","BaseSalary","191320","AjaxItem"
"entry","Title","191320","AjaxItem"
"SDE3","Title","192025","AjaxItem"
"15%","YearlyBonus","188044","AjaxItem"
"30000","SignBonus","188044","AjaxItem"
"60000","Equity","188044","AjaxItem"
"135000","BaseSalary","188044","AjaxItem"
"T4","Title","188044","AjaxItem"
"15%","YearlyBonus","190576","AjaxItem"
"20K","SignBonus","190576","AjaxItem"
"240K","Equity","190576","AjaxItem"
"13K","BaseSalary","190576","AjaxItem"
"4","Title","190576","AjaxItem"
"15%","YearlyBonus","192456","AjaxItem"
"50000","SignBonus","192456","AjaxItem"
"350GSU","Equity","192456","AjaxItem"
"130000","BaseSalary","192456","AjaxItem"
"T3","Title","192456","AjaxItem"
"none","YearlyBonus","188783","AjaxItem"
"10000","SignBonus","188783","AjaxItem"
"171/3yr","Equity","188783","AjaxItem"
"130000","BaseSalary","188783","AjaxItem"
"SDE I","Title","188783","AjaxItem"
"0-20%","YearlyBonus","170812","AjaxItem"
"15000","SignBonus","170812","AjaxItem"
"600k/3.5 year","Equity","170812","AjaxItem"
"106k","BaseSalary","170812","AjaxItem"
"Entry-Level","Title","170812","AjaxItem"
"35k","YearlyBonus","193179","AjaxItem"
"30K","SignBonus","193179","AjaxItem"
"240 shares per year","Equity","193179","AjaxItem"
"158000","BaseSalary","193179","AjaxItem"
"老年","Title","193179","AjaxItem"
"0~20%","YearlyBonus","191774","AjaxItem"
"20k","SignBonus","191774","AjaxItem"
"25k over 5 years","Equity","191774","AjaxItem"
"135000","BaseSalary","191774","AjaxItem"
"62 Sde2","Title","191774","AjaxItem"
"15%","YearlyBonus","193279","AjaxItem"
"20k","SignBonus","193279","AjaxItem"
"250","Equity","193279","AjaxItem"
"115k","BaseSalary","193279","AjaxItem"
"entry level","Title","193279","AjaxItem"
"10000","YearlyBonus","193499","AjaxItem"
"10000","SignBonus","193499","AjaxItem"
"0","Equity","193499","AjaxItem"
"153000","BaseSalary","193499","AjaxItem"
"Senior","Title","193499","AjaxItem"
"20k","YearlyBonus","193553","AjaxItem"
"5000","SignBonus","193553","AjaxItem"
"N","Equity","193553","AjaxItem"
"100K","BaseSalary","193553","AjaxItem"
"Analyst","Title","193553","AjaxItem"
"Not Mentioned","YearlyBonus","193425","AjaxItem"
"30k + 25k","SignBonus","193425","AjaxItem"
"100","Equity","193425","AjaxItem"
"106000","BaseSalary","193425","AjaxItem"
"SDE 1","Title","193425","AjaxItem"
"15%","YearlyBonus","186331","AjaxItem"
"10000","SignBonus","186331","AjaxItem"
"225 RSU","Equity","186331","AjaxItem"
"135000","BaseSalary","186331","AjaxItem"
"T4","Title","186331","AjaxItem"
"10% ~ 20%","YearlyBonus","193651","AjaxItem"
"10000","SignBonus","193651","AjaxItem"
"3500 RSU","Equity","193651","AjaxItem"
"160000","BaseSalary","193651","AjaxItem"
"Software Engineer","Title","193651","AjaxItem"
"17","YearlyBonus","192593","AjaxItem"
"0","SignBonus","192593","AjaxItem"
"80K","Equity","192593","AjaxItem"
"150K","BaseSalary","192593","AjaxItem"
"senior","Title","192593","AjaxItem"
"0-20%","YearlyBonus","188245","AjaxItem"
"30K","SignBonus","188245","AjaxItem"
"50K","Equity","188245","AjaxItem"
"118K","BaseSalary","188245","AjaxItem"
"SDE/60","Title","188245","AjaxItem"
"15%","YearlyBonus","187893","AjaxItem"
"15000","SignBonus","187893","AjaxItem"
"250RSU/4 years","Equity","187893","AjaxItem"
"115000","BaseSalary","187893","AjaxItem"
"Software Engineer","Title","187893","AjaxItem"
"4000 rsu","Equity","194101","AjaxItem"
"150k","BaseSalary","194101","AjaxItem"
"ic3","Title","194101","AjaxItem"
"10% - 30% quarterly","YearlyBonus","192133","AjaxItem"
"15k","SignBonus","192133","AjaxItem"
"RSU 15000 unit","Equity","192133","AjaxItem"
"120k","BaseSalary","192133","AjaxItem"
"SDE II","Title","192133","AjaxItem"
"N","YearlyBonus","193867","AjaxItem"
"20000 + 16000","SignBonus","193867","AjaxItem"
"125000","BaseSalary","193867","AjaxItem"
"Software Development Engineer - Test","Title","193867","AjaxItem"
"10%","YearlyBonus","194248","AjaxItem"
"7W","SignBonus","194248","AjaxItem"
"24W","Equity","194248","AjaxItem"
"14W","BaseSalary","194248","AjaxItem"
"E4","Title","194248","AjaxItem"
"8% - 19%","YearlyBonus","194411","AjaxItem"
"10K","SignBonus","194411","AjaxItem"
"50K","Equity","194411","AjaxItem"
"110K","BaseSalary","194411","AjaxItem"
"fresh","Title","194411","AjaxItem"
"NA","YearlyBonus","189947","AjaxItem"
"20k","SignBonus","189947","AjaxItem"
"100k","Equity","189947","AjaxItem"
"130k","BaseSalary","189947","AjaxItem"
"Software Engineer","Title","189947","AjaxItem"
"?","YearlyBonus","194922","AjaxItem"
"0","SignBonus","194922","AjaxItem"
"22000","Equity","194922","AjaxItem"
"140000","BaseSalary","194922","AjaxItem"
"SE II","Title","194922","AjaxItem"
"0","YearlyBonus","195013","AjaxItem"
"25k","SignBonus","195013","AjaxItem"
"50k/4y","Equity","195013","AjaxItem"
"95k","BaseSalary","195013","AjaxItem"
"SDE I","Title","195013","AjaxItem"
"0","YearlyBonus","166314","AjaxItem"
"44000/2yrs","SignBonus","166314","AjaxItem"
"53000","Equity","166314","AjaxItem"
"105000","BaseSalary","166314","AjaxItem"
"SDE I","Title","166314","AjaxItem"
"15%","YearlyBonus","182261","AjaxItem"
"30000","SignBonus","182261","AjaxItem"
"160RSU","Equity","182261","AjaxItem"
"130000","BaseSalary","182261","AjaxItem"
"Quantitative Analyst","Title","182261","AjaxItem"
"10%","YearlyBonus","177057","AjaxItem"
"20k","SignBonus","177057","AjaxItem"
"1200 RSU/4","Equity","177057","AjaxItem"
"Software Engineer in Test","Title","177057","AjaxItem"
"120k","BaseSalary","177057","AjaxItem"
"10% +","YearlyBonus","188764","AjaxItem"
"--","SignBonus","188764","AjaxItem"
"1200","Equity","188764","AjaxItem"
"120k","BaseSalary","188764","AjaxItem"
"software engineer","Title","188764","AjaxItem"
"Based on performance","YearlyBonus","175370","AjaxItem"
"7000","SignBonus","175370","AjaxItem"
"0","Equity","175370","AjaxItem"
"95000","BaseSalary","175370","AjaxItem"
"Sr Consultant","Title","175370","AjaxItem"
"20%","YearlyBonus","188651","AjaxItem"
"0","SignBonus","188651","AjaxItem"
"0","Equity","188651","AjaxItem"
"120000","BaseSalary","188651","AjaxItem"
"research engineer","Title","188651","AjaxItem"
"0","YearlyBonus","195355","AjaxItem"
"0","SignBonus","195355","AjaxItem"
"30K RSU (worth 800K)","Equity","195355","AjaxItem"
"175000","BaseSalary","195355","AjaxItem"
"Senior Software Engineer","Title","195355","AjaxItem"
"135k","BaseSalary","192315","AjaxItem"
"SE II","Title","192315","AjaxItem"
"20%","YearlyBonus","184831","AjaxItem"
"15000","SignBonus","184831","AjaxItem"
"200k over 4 years","Equity","184831","AjaxItem"
"150000","BaseSalary","184831","AjaxItem"
"Staff","Title","184831","AjaxItem"
"-","YearlyBonus","165200","AjaxItem"
"-","SignBonus","165200","AjaxItem"
"-","Equity","165200","AjaxItem"
"-","BaseSalary","165200","AjaxItem"
"entry","Title","165200","AjaxItem"
"0","YearlyBonus","187683","AjaxItem"
"37000+26000","SignBonus","187683","AjaxItem"
"130","Equity","187683","AjaxItem"
"108000","BaseSalary","187683","AjaxItem"
"Software Engineer I","Title","187683","AjaxItem"
"no? I guess","YearlyBonus","198154","AjaxItem"
"100k","SignBonus","198154","AjaxItem"
"170","Equity","198154","AjaxItem"
"150k","BaseSalary","198154","AjaxItem"
"sde2","Title","198154","AjaxItem"
"15%","YearlyBonus","191665","AjaxItem"
"20000","SignBonus","191665","AjaxItem"
"250","Equity","191665","AjaxItem"
"115000","BaseSalary","191665","AjaxItem"
"entry level/software engineer","Title","191665","AjaxItem"
"tbd","YearlyBonus","173883","AjaxItem"
"50000","SignBonus","173883","AjaxItem"
"0","Equity","173883","AjaxItem"
"125000","BaseSalary","173883","AjaxItem"
"associate","Title","173883","AjaxItem"
"15%","YearlyBonus","198508","AjaxItem"
"0","SignBonus","198508","AjaxItem"
"120000","Equity","198508","AjaxItem"
"180000","BaseSalary","198508","AjaxItem"
"Senior Software Engineer","Title","198508","AjaxItem"
"NA","YearlyBonus","190222","AjaxItem"
"10k","SignBonus","190222","AjaxItem"
"322k","Equity","190222","AjaxItem"
"120k","BaseSalary","190222","AjaxItem"
"entry level","Title","190222","AjaxItem"
"10%","YearlyBonus","175188","AjaxItem"
"50000","SignBonus","175188","AjaxItem"
"220000","Equity","175188","AjaxItem"
"140000","BaseSalary","175188","AjaxItem"
"Research Scientist","Title","175188","AjaxItem"
"15%","YearlyBonus","194169","AjaxItem"
"3w","SignBonus","194169","AjaxItem"
"175","BaseSalary","194169","AjaxItem"
"280","Equity","194169","AjaxItem"
"t5","Title","194169","AjaxItem"
"10%","YearlyBonus","198526","AjaxItem"
"0","SignBonus","198526","AjaxItem"
"10000 share","Equity","198526","AjaxItem"
"103","BaseSalary","198526","AjaxItem"
"Data Scientist","Title","198526","AjaxItem"
"0-20%","YearlyBonus","199055","AjaxItem"
"25k 1st year, 15k 2nd year","SignBonus","199055","AjaxItem"
"75k","Equity","199055","AjaxItem"
"130k","BaseSalary","199055","AjaxItem"
"SDE II, Level 61","Title","199055","AjaxItem"
"12%","YearlyBonus","195171","AjaxItem"
"12500","SignBonus","195171","AjaxItem"
"0","Equity","195171","AjaxItem"
"132500","BaseSalary","195171","AjaxItem"
"7(6 = manager)","Title","195171","AjaxItem"
